Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
android-async-http,2,"('1f352e6bf572fab13f131116736b7867809b6af8', '131f31ba475e719d48d35035fd2bb1ff7f198ec9')",Parameterize Variable,library/src/main/java/com/loopj/android/http/MySSLSocketFactory.java@socket : Socket,library/src/main/java/com/loopj/android/http/MySSLSocketFactory.java@socket : Socket,"[BlameRes(sha1='dfdbac333dbfc2fa4877f98cae71f28fa463f77a', oline='157', file_name='library/src/main/java/com/loopj/android/http/MySSLSocketFactory.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Add Method Annotation,"library/src/main/java/com/loopj/android/http/JsonHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], e Throwable, errorResponse JSONObject) : void",library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@@Override,"[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='48', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Add Method Annotation,"library/src/main/java/com/loopj/android/http/JsonHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], e Throwable, errorResponse JSONArray) : void",library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@@Override,"[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='60', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Add Method Annotation,"library/src/main/java/com/loopj/android/http/FileAsyncHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], e Throwable, response File) : void",library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@@Override,"[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='40', file_name='library/src/com/loopj/android/http/FileAsyncHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Add Method Annotation,"library/src/main/java/com/loopj/android/http/AsyncHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], error Throwable, content String) : void",library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@@Override,"[BlameRes(sha1='d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', oline='123', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Pull Up Method,"library/src/main/java/com/loopj/android/http/JsonHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], e Throwable, errorResponse JSONObject) : void","library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], responseBytes byte[], throwable Throwable) : void","[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='48', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Split Parameter,library/src/main/java/com/loopj/android/http/JsonHttpResponseHandler.java@errorResponse : JSONArray,library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@throwable : Throwable,"[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='60', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Pull Up Method,"library/src/main/java/com/loopj/android/http/JsonHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], e Throwable, errorResponse JSONArray) : void","library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], responseBytes byte[], throwable Throwable) : void","[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='60', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Split Parameter,library/src/main/java/com/loopj/android/http/FileAsyncHttpResponseHandler.java@response : File,library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@throwable : Throwable,"[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='40', file_name='library/src/com/loopj/android/http/FileAsyncHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Move Method,"library/src/main/java/com/loopj/android/http/FileAsyncHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], e Throwable, response File) : void","library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], responseBytes byte[], throwable Throwable) : void","[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='40', file_name='library/src/com/loopj/android/http/FileAsyncHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Split Parameter,library/src/main/java/com/loopj/android/http/AsyncHttpResponseHandler.java@content : String,library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@throwable : Throwable,"[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='81', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Rename Parameter,library/src/main/java/com/loopj/android/http/AsyncHttpResponseHandler.java@error : Throwable,library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@throwable : Throwable,"[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='81', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Rename Parameter,library/src/main/java/com/loopj/android/http/BinaryHttpResponseHandler.java@error : Throwable,library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@throwable : Throwable,"[BlameRes(sha1='4254e0cdf1b3eb194c443c2907f7700e5c03a971', oline='49', file_name='library/src/com/loopj/android/http/BinaryHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Remove Method Annotation,library/src/main/java/com/loopj/android/http/AsyncHttpResponseHandler.java@@Deprecated,"library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], responseBytes byte[], throwable Throwable) : void","[BlameRes(sha1='d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', oline='123', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Push Down Method,"library/src/main/java/com/loopj/android/http/AsyncHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], error Throwable, content String) : void","library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], responseBytes byte[], throwable Throwable) : void","[BlameRes(sha1='d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', oline='123', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Rename Parameter,library/src/main/java/com/loopj/android/http/BinaryHttpResponseHandler.java@binaryData : byte[],library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@responseBytes : byte[],"[BlameRes(sha1='4254e0cdf1b3eb194c443c2907f7700e5c03a971', oline='49', file_name='library/src/com/loopj/android/http/BinaryHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Move Method,"library/src/main/java/com/loopj/android/http/BinaryHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], binaryData byte[], error Throwable) : void","library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], responseBytes byte[], throwable Throwable) : void","[BlameRes(sha1='4db160be69c22f0c396c4fb503c2d428e986ea48', oline='64', file_name='src/com/loopj/android/http/BinaryHttpResponseHandler.java')]"
