PocketHub,3,"('1a3da6e18e887f08754a5fd50804d1396a9b887c', '4bdad4ce2377d6039bef59d1abc3950b3404852f', '5976fc2c62614f20cbfc1b606983beef508219c3')",Rename Attribute,app/src/main/java/com/github/mobile/ui/issue/LabelDrawableSpan.java@borderColor : int,app/src/main/java/com/github/mobile/ui/issue/LabelDrawableSpan.java@textColor : int,"[BlameRes(sha1='1c378b38298df14f40ceb34aec6b22c95bbe7b08', oline='64', file_name='app/src/main/java/com/github/mobile/ui/issue/LabelDrawableSpan.java')]",G,not explicit
PocketHub,4,"('ec9c11a097beade0a09527f2e516f055bdd670a0', 'e9683b8c16a76966e9c81f855db5a70346f7a2fe', 'fca77cbfdfc18191e0d64e6a90f5eea550c7044d', '035abe51e6e1111c8ff080ceb1c71ab005e12097')",Move Class,app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java@com.github.mobile.android.issue.DashboardIssueFragment,app/src/main/java/com/github/mobile/android/ui/issue/DashboardIssueFragment.java@com.github.mobile.android.ui.issue.DashboardIssueFragment,"[BlameRes(sha1='7ab73d53a0d68795739502e2f59d6596f7253d01', oline='24', file_name='app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java')]",G,not explicit
PocketHub,5,"('acc974e9694a277888f83506a80f166192f10473', '7d667ccdea3fab4ac33bd243e99e07e7ea35d153', 'b11ed7faa630dc840bcee3a29a800a41d363f2f9', '5efe73bb23d369e3e892f3fbcc0c7fec36170fbd', 'b2b21ce21a37df3f435a57498455d7d37bec4577')",Add Parameter Annotation,app/src/main/java/com/github/pockethub/android/ui/BaseActivity.java@savedInstanceState : Bundle,app/src/main/java/com/github/pockethub/android/ui/BaseActivity.java@@Nullable,"[BlameRes(sha1='5250ea85b31869331e19e2631912af027b6a7c4f', oline='15', file_name='app/src/main/java/com/github/mobile/ui/BaseActivity.java')]",G,not explicit
xabber-android,2,"('9d167ef29c92ba93aae1a4d2f36b2bd1fde92736', '47ec3be50fe7254d41e11cd173fb873c1b6bf622')",Rename Method,xabber/src/main/java/com/xabber/android/data/notification/NotifManagerCompat.java@public getChatId() : int,xabber/src/main/java/com/xabber/android/data/notification/MessageNotificationManager.java@public getNotificationId() : int,"[BlameRes(sha1='9130e1129af38e7a2e3913272281ac747c33bb97', oline='325', file_name='xabber/src/main/java/com/xabber/android/data/notification/NotifManagerCompat.java')]",G,explicit: C1
xabber-android,3,"('e15fff3958f852c46951b86d0a7d422d2556aa71', '19b8ac43838063a9929a1963f300eb547c7047ee', 'd0b73cf88dabce72cc1ee8177b85e4400d2f397b')",Extract Interface,xabber/src/main/java/com/xabber/android/ui/activity/XabberAccountInfoActivity.java@com.xabber.android.ui.activity.XabberAccountInfoActivity,xabber/src/main/java/com/xabber/android/ui/activity/XabberAccountActivity.java@com.xabber.android.ui.activity.XabberAccountActivity,"[BlameRes(sha1='186ba58fed6b4b506626418cd9f4db0716a09380', oline='44', file_name='xabber/src/main/java/com/xabber/android/ui/activity/XabberAccountInfoActivity.java')]",G,not explicit
xabber-android,4,"('ceb34ee64296fa9968380b703d441d68ca73d504', '75bdfa5d361030c18fd003bac5ce27aa7677338e', 'b299c5bb1a84feefa776631e0b471558e33e943f', 'ca95682a595eb00e9638bac353be82ffd21e2c85')",Move And Rename Method,xabber/src/main/java/com/xabber/android/data/notification/MessageNotificationManager.java@private createGroupContentIntent() : PendingIntent,xabber/src/main/java/com/xabber/android/data/notification/NewMessageNotifCreator.java@private createBundleContentIntent() : PendingIntent,"[BlameRes(sha1='96f394af7f0eee98568d4cb672c8653a083dcc4f', oline='418', file_name='xabber/src/main/java/com/xabber/android/data/notification/MessageNotificationManager.java')]",C: Move Method + Rename Method,explicit: C1
xabber-android,5,"('45f9f4e10d3e7aa56e6f6488039edc9d4ec1acc5', '79f062af00b19902f870ed9f8425795da64ac9cc', '0300225a61aa1c5b5dc829b23602c12deba2f66a', '1d566ad00e3558aa16b85dc3ac2afe4086b8b853', 'ed63b71dc1f5ec2c51b77162925c5d62ae15ea74')",Extract Class,xabber/src/main/java/com/xabber/android/ui/activity/AccountActivity.java@com.xabber.android.ui.activity.AccountActivity,xabber/src/main/java/com/xabber/android/ui/activity/AccountActivity.java@com.xabber.android.ui.activity.AccountActivity,"[BlameRes(sha1='6682a92b2bae003516db695b15b6d9552ce26709', oline='36', file_name='xabber/src/main/java/com/xabber/android/ui/activity/AccountActivity.java')]",G,explicit: C3
zuul,2,"('6893d5fec84abb9581998b48e227793361a57302', '03712c383c0be149effd3a68cf0debd9c027a081')",Move And Rename Class,zuul-guice/src/test/java/com/netflix/zuul/guice/BaseInjectionTest.java@com.netflix.zuul.guice.BaseInjectionTest,zuul-guice/src/test/java/com/netflix/zuul/BaseInjectionIntegTest.java@com.netflix.zuul.BaseInjectionIntegTest,"[BlameRes(sha1='a2284520192c1db1486159ed46d97a3b54d31276', oline='21', file_name='zuul-guice/src/test/java/com/netflix/zuul/guice/BaseInjectionTest.java')]",G,not explicit
zuul,3,"('f8ee2a206e6b97a39b25281b0a6b98dcd63b6ffa', 'f73b86d325f11deb15ef923bf58c5d60821ee938', '47b7edc48fad2da9628d13e52d37f0a3213e76d2')",Change Method Access Modifier,"zuul-core/src/main/java/com/netflix/zuul/FilterProcessor.java@public processZuulFilter(ctx SessionContext, filter ZuulFilter) : SessionContext","zuul-core/src/main/java/com/netflix/zuul/FilterProcessor.java@protected processFilterWithSyncType(input Observable<SessionContext>, filter ZuulFilter, additionalShouldFilter ShouldFilter, syncType String) : Observable<SessionContext>","[BlameRes(sha1='1240ebc83afd39e7dbc8f654a60b9f3df4c34144', oline='104', file_name='zuul-core/src/main/java/com/netflix/zuul/FilterProcessor.java')]",C: Change Method Access Modifier + Rename Method + Add Parameter,not explicit
zuul,4,"('df6aba2488383539cb75ed014288a51cf741060f', '227eb7eea762ab4364d28a9ccd91bf2afe97f6bd', '577e1087fb603504c375c0643688f62eae9318e4', '465a450e94c8e8d266a3364f8949b0dae35fc173')",Rename Parameter,"zuul-core/src/main/java/com/netflix/zuul/ExperimentalFilterProcessor2.java@defaultFilterResultChooser : Func1<ZuulMessage,ZuulMessage>",zuul-core/src/main/java/com/netflix/zuul/FilterProcessorImpl.java@shouldSendErrorResponse : boolean,"[BlameRes(sha1='8a4941e64e795af76cbf3884adcdbcf2e32ccc84', oline='66', file_name='zuul-core/src/main/java/com/netflix/zuul/ExperimentalFilterProcessor2.java')]",C: Add parameter + Remove Parameter,not explicit
zuul,5,"('9c6ed6d0b95b0293bc978c7f31832e1cef6179ee', '79163dbfb5e4e38a95678a3295255cb52be86139', '487191370c5e3f55091d3a28de0e364a7e31fc19', 'dd3ee6b4cbbf10324ffbce70e93e2f0c582a5132', '8f32886acb124a233762f43191f5040c28518c9c')",Rename Method,zuul-core/src/main/java/com/netflix/zuul/context/Attributes.java@public setShouldProxy(bSend boolean) : void,zuul-core/src/main/java/com/netflix/zuul/context/Attributes.java@public setErrorResponseSent(should boolean) : void,"[BlameRes(sha1='47b7edc48fad2da9628d13e52d37f0a3213e76d2', oline='136', file_name='zuul-core/src/main/java/com/netflix/zuul/context/Attributes.java')]",G,not explicit
RoboBinding,2,"('5c0dd53d51815f913e3d10adbcc54cd88e8e33bb', '27009c1ca98fd99e61bbfbf29daddb3819bb6df4')",Extract Method,framework/src/main/java/org/robobinding/widget/adapterview/DataSetAdapterBuilder.java@public setItemLayoutId(itemLayoutId int) : void,framework/src/main/java/org/robobinding/widget/adapterview/DataSetAdapterBuilder.java@public setItemLayoutIds(itemLayoutIds List<Integer>) : void,"[BlameRes(sha1='5a9b5f7fbeed9fed3ce1307d63323a0117982786', oline='27', file_name='framework/src/main/java/org/robobinding/widget/adapterview/DataSetAdapterBuilder.java')]",G,explicit: C1
RoboBinding,3,"('329423c79a400f9f4db523fab5ab68903f0638a6', 'e37d90e94c64a05fcf9ddd79c7a698e814fbd0bc', 'd4dff54b4e7235fea74635e118a61863626aebd1')",Move And Rename Class,framework/src/test/java/org/robobinding/viewattribute/impl/ViewListenersProviderTest.java@org.robobinding.viewattribute.impl.ViewListenersProviderTest.ViewListenersAwareAttribute,framework/src/test/java/org/robobinding/widgetaddon/ViewAddOnInjectorTest.java@org.robobinding.widgetaddon.ViewAddOnInjectorTest.ViewAddOnAwareAttribute,"[BlameRes(sha1='5a9b5f7fbeed9fed3ce1307d63323a0117982786', oline='80', file_name='framework/src/test/java/org/robobinding/viewattribute/impl/ViewListenersProviderTest.java')]",G,not explicit
RoboBinding,4,"('00fd9ea060053f4985f4bc7a6dc5f63f08e36122', '708d61b23be1ef6786b366af7a18437187d0ed18', '17c5a6c07712611bd4b26132944267dfdad964ba', 'c282a0cd3ff1f4cf21ad08804cedb6ca2b653994')",Change Parameter Type,robobinding/src/main/java/org/robobinding/viewattribute/AbstractGroupedViewAttribute.java@childAttribute : CustomChildAttribute,robobinding/src/main/java/org/robobinding/viewattribute/AbstractGroupedViewAttribute.java@childAttribute : ChildAttribute,"[BlameRes(sha1='6f70f37a4b470111c9475b1e4c5adf15c826cef6', oline='85', file_name='robobinding/src/main/java/org/robobinding/viewattribute/AbstractGroupedViewAttribute.java')]",C: Change Parameter Type + Change Parameter Type,not explicit
RoboBinding,5,"('1b5258eb65e9657be88d8d03681976d2fd498b3c', '8680121676f17fc6c767442f98e82096daba8800', '2c9ec3ebb41be6fc73d1d3c4327149e9a770461f', '30d38d3808d6368ee06d2e13633f03fded7d4357', '993bddd73df753de358923938c8d254b5fbde1ec')",Push Down Method,codegen/src/main/java/org/robobinding/codegen/PropertyInfo.java@public typeName() : String,codegen/src/main/java/org/robobinding/codegen/processor/PropertyInfoImpl.java@public typeName() : String,"[BlameRes(sha1='68c3488d59975b81659b0506d8bc038797455119', oline='16', file_name='codegen/src/main/java/org/robobinding/codegen/PropertyInfo.java')]",G,not explicit
rest.li,2,"('ba137ee06cfb151614573a1cd049a0c9fdbbe1c5', '7dda8aa96d06c2ca9e800ac4e181e668fa0ac49b')",Change Parameter Type,d2/src/test/java/com/linkedin/d2/discovery/stores/mock/MockStore.java@shutdown : PropertyEventShutdownCallback,d2/src/test/java/com/linkedin/d2/discovery/stores/mock/MockStore.java@shutdown : Callback<None>,"[BlameRes(sha1='b14c3f4a081294107eccda66e27ddd46a0c2c38e', oline='89', file_name='d2/src/test/java/com/linkedin/d2/discovery/stores/mock/MockStore.java')]",G,not explicit
rest.li,3,"('14c09a3edc53b2c269509b2c94d79cb1c3b11809', '22daec94936780df8c80d009fd8cf064c4b9b83a', 'fbcb0df12ad19321bd7381751637c73761db11f8')",Extract Variable,generator/src/main/java/com/linkedin/pegasus/generator/JavaDataTemplateGenerator.java@,generator/src/main/java/com/linkedin/pegasus/generator/JavaDataTemplateGenerator.java@copyVar : JVar,"[BlameRes(sha1='510d2ae8e8781ae5d2815885c29f9d0b546f0448', oline='242', file_name='generator/src/main/java/com/linkedin/pegasus/generator/JavaDataTemplateGenerator.java')]",G,not explicit
rest.li,5,"('a9a4384d594796ab3dbd27dc736d9eb14474e549', 'f12e394c744f13ad5f366deba81d2336fe959991', 'e2291b6e0c49be9376b2b0df233274f6a67bb3e7', '9151574065b9627cce37c73ec5267e3719981809', 'bb282beda2658d9d993994e56422f922575abf9e')",Replace Attribute With Variable,restli-server/src/test/java/com/linkedin/restli/internal/server/response/TestRestLiCallback.java@_twoFilterChain : RestLiFilterChain,restli-server/src/test/java/com/linkedin/restli/internal/server/response/TestRestLiCallback.java@filterChainCallback : FilterChainCallback,"[BlameRes(sha1='0473a93dcf6d39577576fa003ffa7068227acbcb', oline='110', file_name='restli-server/src/test/java/com/linkedin/restli/internal/server/TestRestLiCallback.java')]",G,not explicit
retrolambda,2,"('ef0cb3aaf0d0a684ab27de714c3ff82a5f6e430d', '4e28d90e2e83adff6c9eec43cd21a85f5d9c8e9a')",Change Type Declaration Kind,retrolambda/src/main/java/net/orfjackal/retrolambda/Config.java@net.orfjackal.retrolambda.Config,retrolambda/src/main/java/net/orfjackal/retrolambda/Config.java@net.orfjackal.retrolambda.Config,"[BlameRes(sha1='310ccb673d6751964129c405f6ba9e992dba4aed', oline='7', file_name='retrolambda/src/main/java/net/orfjackal/retrolambda/Config.java')]",C: Move and Rename Class + Extract Interface,Yes: C4
retrolambda,3,"('15996e31e4202b00ac592dede3d657df23bee062', '88c682827465e2ae0878d31aae208923055b0408', '437009d5aada11ff56641d88183a7a19e8fd9ef1')",Extract Method,end-to-end-tests/src/test/java/net/orfjackal/retrolambda/test/LambdaClassesTest.java@private getDeclaredMethodNames(clazz Class<?>) : Set<String>,end-to-end-tests/src/test/java/net/orfjackal/retrolambda/test/LambdaClassesTest.java@private getMethodsNames(clazz Class<?>) : Set<String>,"[BlameRes(sha1='320c730cfdb502ebe09707760652fb36acfa035f', oline='91', file_name='end-to-end-tests/src/test/java/net/orfjackal/retrolambda/test/LambdaClassesTest.java')]",X,
retrolambda,3,"('76f713e9f2bbaf7b84b178f29104f03f87712953', 'ed529511f3c78151df4dfb4eb9f75dce7b1ee1c8', '2dbd804bee9edcb3e77bea2c294b06679c827012')",Split Parameter,retrolambda/src/main/java/net/orfjackal/retrolambda/LambdaClassSaver.java@outputDir : Path,retrolambda/src/main/java/net/orfjackal/retrolambda/LambdaClassSaver.java@saver : ClassSaver,"[BlameRes(sha1='6ee141a3dbd075517f4deae4ea4c2136706284f4', oline='11', file_name='retrolambda/src/main/java/net/orfjackal/retrolambda/LambdaClassSaver.java')]",G,Not explicit
retrolambda,4,"('2dbd804bee9edcb3e77bea2c294b06679c827012', '151a36c8753ea5f94004aa81516337e1fce372a3', '95fbf37c316ec3a1b48d1a15b9ad78e6066603df', '160e754ebc08c2b8cd69fd80bb2a22615e8c769a')",Extract Variable,retrolambda/src/main/java/net/orfjackal/retrolambda/Retrolambda.java@,retrolambda/src/main/java/net/orfjackal/retrolambda/Retrolambda.java@saver : ClassSaver,"[BlameRes(sha1='6ee141a3dbd075517f4deae4ea4c2136706284f4', oline='32', file_name='retrolambda/src/main/java/net/orfjackal/retrolambda/Retrolambda.java')]",G,Not explicit
mbassador,2,"('b1d8782ee9b3bad008e6270eb7886093f0f66c71', '8ec0e3c2979c66610a913b61aab7624230a01f63')",Move And Rename Class,src/main/java/net/engio/mbassy/dispatch/MessagingContext.java@net.engio.mbassy.dispatch.MessagingContext,src/main/java/net/engio/mbassy/subscription/SubscriptionContext.java@net.engio.mbassy.subscription.SubscriptionContext,"[BlameRes(sha1='758fc362242e7ca16c9a919b8bb10457bb5dfff0', oline='6', file_name='src/main/java/org/mbassy/dispatch/MessagingContext.java')]",C: Move Class + Rename Class,Not explicitly
mbassador,3,"('3409f92b86c7606706b4920dd5ed7f47be484959', 'a989f6e28d4b78379785f33c841fc15a0f52d8cf', '34e07c1db2d839065430364b82844714d8646242')",Move Class,src/main/java/org/mbassy/MBassador.java@org.mbassy.MBassador.Subscription,src/main/java/org/mbassy/subscription/Subscription.java@org.mbassy.subscription.Subscription,"[BlameRes(sha1='5ae50093ad63dd5bf3d8b0baf8314fc1153646c7', oline='268', file_name='src/main/java/org/mbassy/MBassador.java')]",G,Not explicitly
mbassador,4,"('758fc362242e7ca16c9a919b8bb10457bb5dfff0', 'fe4a17752ceab6aa9c870887dc55d209f596fdc4', 'bb72e950874def640f52ca8dee99e0d1d507d6d7', '0a0dc8eda1051c5ccc3a4ae6c1351998cf4c9eec')",Modify Method Annotation,"src/test/java/org/mbassy/MBassadorTest.java@@Listener(priority = 10, dispatch = Mode.Synchronous, filters = {@Filter(MessageFilter.None.class),@Filter(MessageFilter.All.class)})","src/test/java/org/mbassy/listeners/EventingTestBean.java@@Listener(priority = 10, dispatch = Mode.Synchronous, filters = {@Filter(IMessageFilter.None.class),@Filter(IMessageFilter.All.class)})","[BlameRes(sha1='3409f92b86c7606706b4920dd5ed7f47be484959', oline='188', file_name='src/test/java/org/mbassy/MBassadorTest.java')]",C: Move Class +Modify Method Annotation,Not explicitly
mbassador,5,"('3afe92eb662c57f362882df54c107ef0894c35c9', '80a451c3b52d97953161d35a9b757a247d7f9011', '6b895c2cdc074f282f44b3c8835770207b0c80f8', '8d4c4442a4b8167510ee01969f0fc53ef2f8f468', 'be6d84bffbbf13ee38f4a92c3e69a3403d97ec70')",Extract Superclass,src/test/java/org/mbassy/MetadataReaderTest.java@org.mbassy.MetadataReaderTest.EventListener3,src/test/java/net/engio/mbassy/MetadataReaderTest.java@net.engio.mbassy.MetadataReaderTest.EventListener3,"[BlameRes(sha1='0917128980ca43252809070a69f4da3bf56ee820', oline='127', file_name='src/test/java/org/mbassy/MetadataReaderTest.java')]",C: Move Class + Add Method Annotation,Not explicitly
javapoet,3,"('4abdcb67702047de9e8cde306a79ad0c9d4a2877', 'c4c105f2cf5536ee4f9756a82c6f4af303fbf442', '7f3ac27d7369f263a583f275bf6ecdaa601815d2')",Pull Up Attribute,compiler/src/main/java/dagger/internal/codegen/writer/InterfaceWriter.java@private nestedTypeWriters : List<TypeWriter>,compiler/src/main/java/dagger/internal/codegen/writer/TypeWriter.java@package nestedTypeWriters : List<TypeWriter>,"[BlameRes(sha1='fc37c03bfdd97b12fd5f95e22b433d4d83a683a7', oline='15', file_name='compiler/src/main/java/dagger/internal/codegen/writer/InterfaceWriter.java')]",G,Not expllicitly
javapoet,5,"('838c38dfd1732c5d7022176f7c2a34faf9c24e02', '8ecd4aaa510622230f7ee5fd876027e7de48e9c4', '5cbd956726291293cb507de56ad673669cd9e994', 'e0893f5759a5d6fe83847d869a3978a4b5ff53ab', '26c62c91f4ab60bf33bc1337c4b7705a9b114494')",Pull Up Attribute,compiler/src/main/java/dagger/internal/codegen/writer/InterfaceWriter.java@private methodWriters : List<MethodWriter>,compiler/src/main/java/dagger/internal/codegen/writer/TypeWriter.java@package methodWriters : List<MethodWriter>,"[BlameRes(sha1='fc37c03bfdd97b12fd5f95e22b433d4d83a683a7', oline='14', file_name='compiler/src/main/java/dagger/internal/codegen/writer/InterfaceWriter.java')]",G,Not expllicitly
blueflood,2,"('69e36b1b47d4152fd9c4b8ac93861857391c613d', 'cf7e92d7d35d95307e3c81582d88d2fc7dc81a37')",Add Attribute Modifier,blueflood-elasticsearch/src/test/java/com/rackspacecloud/blueflood/io/BaseElasticTest.java@protected esSetup : EsSetup,blueflood-elasticsearch/src/test/java/com/rackspacecloud/blueflood/io/BaseElasticTest.java@protected esSetup : EsSetup,"[BlameRes(sha1='c719718fd9de9fb237a32f5fdfaac904fb65a946', oline='26', file_name='blueflood-elasticsearch/src/test/java/com/rackspacecloud/blueflood/io/BaseElasticTest.java')]",G,not explicit
blueflood,3,"('47ace5d07331afbbc1421c8927ce3a999b60c38d', 'a40a60b3d3a8f9885111b355c4697888a8c396ed', 'ad41402b31247fbac954a42d2a72ea1dbf309368')",Move Method,blueflood-core/src/test/java/com/rackspacecloud/blueflood/rollup/UtilTest.java@public testGranularityFromStateCol() : void,blueflood-core/src/test/java/com/rackspacecloud/blueflood/io/serializers/SlotStateSerializerTest.java@public testGranularityFromStateCol() : void,"[BlameRes(sha1='7bcc8393c29c03e40dd461c3ec264d0a57d8b49a', oline='67', file_name='blueflood-core/src/test/java/com/rackspacecloud/blueflood/rollup/UtilTest.java')]",G,not explicit
blueflood,4,"('3fa7167c3b29bd204a9192acb31847d54804555a', 'b842b7cae2d613e454fb35357d2567212e597af8', 'b7e02eda040c6e3028083709d079d2b8f77a8a25', 'a4efc375a0aeb0ef1a11170d91c2d3b8a8377aee')",Move And Rename Method,blueflood-core/src/test/java/com/rackspacecloud/blueflood/inputs/processors/TokenDiscoveryWriterTest.java@public testGetTokens() : void,blueflood-core/src/test/java/com/rackspacecloud/blueflood/types/TokenTest.java@public testGetTokensHappyCase() : void,"[BlameRes(sha1='af8298215c5ce55997afbfd2799bff6023caf346', oline='37', file_name='blueflood-core/src/test/java/com/rackspacecloud/blueflood/inputs/processors/TokenDiscoveryWriterTest.java')]",C: Move Method + Rename Method,not explicit
blueflood,5,"('4ebd46a3afc3016d1dc6d9753a6e8a1055036227', '32172a199b19a6be9659cbad0f91736c51ace2f4', 'ced7e6ee8cd4074a4ccd7d1c11d278d416f5d7ae', 'cf9f4ad41f39537989eaea67d37297cf16571c2b', '288b14a4cc08af72335f9337a9778893c62d01df')",Rename Variable,blueflood-core/src/main/java/com/rackspacecloud/blueflood/io/AstyanaxReader.java@points : Points<T>,blueflood-core/src/main/java/com/rackspacecloud/blueflood/io/AstyanaxReader.java@pointsEnum : Points<T>,"[BlameRes(sha1='099f414598e62aa4e20e9b9f6b4ca0164dff54b0', oline='197', file_name='blueflood-core/src/main/java/com/rackspacecloud/blueflood/io/AstyanaxReader.java')]",G,not explicit
JGroups,2,"('99c7b506bc9389bef3a075de78c7846b958540af', 'e6a3aa7d75a94af5b7663380e0927cdd5cfc8161')",Rename Attribute,src/org/jgroups/protocols/SSL_KEY_EXCHANGE.java@ssl_ctx : SSLContext,src/org/jgroups/protocols/SSL_KEY_EXCHANGE.java@client_ssl_ctx : SSLContext,"[BlameRes(sha1='6538a73d72f94f0199a685c24ddf56dc7668a1f0', oline='89', file_name='src/org/jgroups/protocols/SSL_KEY_EXCHANGE.java')]",G,
JGroups,3,"('970f6b5de2a80cdfb71bb6f06437de5acafd1dc9', 'e9247ea4e2a5d0356d814ed0f976246a62bd222d', 'fd5a0b7d9c5f7f57c4b0c766b1f90d544dc4cde1')",Rename Attribute,src/org/jgroups/Event.java@RETRANSMIT : int,src/org/jgroups/Event.java@FORWARD_TO_COORD : int,"[BlameRes(sha1='11e73ecb6ac311d93d45b37f62eb864c892a5b3e', oline='55', file_name='src/org/jgroups/Event.java')]",G,not explicit
JGroups,4,"('a85139e2715f4c4ad4aa7f6fdc709fa3d4ed08b7', 'a19709cd2a8c0fb20859d21d57048023d41bf721', '06efefc38ab99c32fac8b68bf0db4952e12cc403', 'cb6c46bc98ace84f8842463246e08a2bdb176d35')",Add Method Annotation,src/org/jgroups/protocols/FD.java@public getLocalAddress() : String,"src/org/jgroups/protocols/TP.java@@ManagedOperation(description = ""Print the local addresses of this host"")","[BlameRes(sha1='83244923a875a165b215d2a92bf74b7a7125059b', oline='69', file_name='src/org/jgroups/protocols/FD.java')]",G,not explicit
JGroups,5,"('ff5663debaa2df4bea21d6255af3474d72345485', '1a45dca656ebd53b6c245971336a4fb946355d0d', 'b852d218ea0cc55026d44766670abe585090fbaf', '3b9fa00c96c5c5582e52b568e7fc2a910af0dcf5', '0ee2c5725c0a9b4b6ad35180cf6419a350de70d8')",Push Down Method,src/org/jgroups/protocols/TP.java@public diagTcpEnabled() : boolean,src/org/jgroups/protocols/BasicTCP.java@public logDetails() : boolean,"[BlameRes(sha1='4903eb3101b9e662bc1df52d46fda33a063e4a41', oline='702', file_name='src/org/jgroups/protocols/TP.java')]",G,not explicit
morphia,2,"('77e81eca9ac40140d3d59f37b71db27e1d32130d', '204ba784bba5218cb64997fcb5fd3741cd9647a5')",Move Attribute,core/src/main/java/dev/morphia/mapping/Mapper.java@private options : MapperOptions,core/src/main/java/dev/morphia/config/MapperOptionsWrapper.java@private options : MapperOptions,"[BlameRes(sha1='0ed704aad3a6d4e96562ad8ae528af56acc109d8', oline='61', file_name='morphia/src/main/java/dev/morphia/mapping/Mapper.java')]",G,explicit: C2
morphia,3,"('d34e44b1c8cede14f9b3e5f24876ab3020f03146', 'f31567b8ccb24eb536ce26be8ba715cd22392ce1', '2ef34edc95240bcbdae3106a7a59ab04a0f3f64e')",Move And Rename Class,morphia/src/main/java/dev/morphia/mapping/codec/BooleanArrayCodec.java@dev.morphia.mapping.codec.BooleanArrayCodec,morphia/src/main/java/dev/morphia/query/CriteriaContainerCodec.java@dev.morphia.query.CriteriaContainerCodec,"[BlameRes(sha1='c3798c706301edabf6275f37f4b6eb90118de0f1', oline='14', file_name='morphia/src/main/java/dev/morphia/mapping/codec/BooleanArrayCodec.java')]",G,not explicit
morphia,4,"('675d21926680a0a0f0fb2b75b71f979dd21fcf1f', '89fd00b78887f1993c2bfb06fd545faba77aae22', '7bd78d9f23ebc6b3815d85d7e9b3e70d57ffd658', '3d0dade53e18b8bcd9dfb8812867d61b1ac844e3')",Move Method,legacy-tests/src/test/java/dev/morphia/mapping/lazy/TestLazySingleReference.java@public setFoo(string String) : void,core/src/test/java/dev/morphia/test/mapping/experimental/TestReferences.java@public setFoo(string String) : void,"[BlameRes(sha1='32686a60692340c2b2f6e8b99e480e6a3ba70604', oline='159', file_name='legacy-tests/src/test/java/dev/morphia/mapping/lazy/TestLazySingleReference.java')]",G,explicit: C1
morphia,5,"('5616eb595da41c7f981aa5437dbca15122d141c1', '2036a081147009f417cd2da1c61a8b2bdedc06f0', '2115a336bcc1a6345a9c8852a5685bf4965a41de', 'c892ed053bacd6dfffb59abfd8b1a5960ba908b4', 'd3d1ebbd18ed3399393c976712c59b292c02ede6')",Change Return Type,morphia/src/main/java/dev/morphia/mapping/experimental/CollectionReference.java@List<Object>,morphia/src/main/java/dev/morphia/mapping/experimental/CollectionReference.java@List,"[BlameRes(sha1='1b71401e8508b40492bd4c1432b261c7c89a68f9', oline='74', file_name='morphia/src/main/java/dev/morphia/mapping/experimental/CollectionReference.java')]",G,not explicit
redisson,2,"('263974726602aea47265eff9a5a672fbdab00c0b', '3f649e2ac8e66fe790ada9ae4d7d4f6cdb4b6725')",Pull Up Method,"redisson/src/main/java/org/redisson/RedissonRemoteService.java@private getBlockingQueue(name String, codec Codec) : RBlockingQueue<V>","redisson/src/main/java/org/redisson/remote/BaseRemoteService.java@protected getBlockingQueue(name String, codec Codec) : RBlockingQueue<V>","[BlameRes(sha1='e77400ba5d140232dd457a22c938ec92a448233a', oline='131', file_name='redisson/src/main/java/org/redisson/RedissonRemoteService.java')]",G,explicit: C1
redisson,3,"('294fa0a76766e90139dcdd2ea7035eb0bec0575e', '45e7feff3ac003b0c4367248cf8943a55dd8ac69', '74a4bd4d874cef6c1047a7ce97adca70350021f4')",Change Variable Type,redisson/src/main/java/org/redisson/RedissonExecutorService.java@remoteService : ExecutorRemoteService,redisson/src/main/java/org/redisson/RedissonExecutorService.java@executorRemoteService : TasksService,"[BlameRes(sha1='047f9f6803d7954717d81269e078558225784ea2', oline='87', file_name='src/main/java/org/redisson/RedissonExecutorService.java')]",G,not explicit
redisson,4,"('67b891f3a1e1d08f39f5e1ad1a5310912fdc8d97', '3ac85db14ae1e2fb3b425c99732d2c1ddf4f039c', '2d3860be260a1c4de6cee8909b1d8dc262fe3347', 'd7d1d9d02f76c5b359f424e7465fc65aac94b6ca')",Split Attribute,redisson/src/main/java/org/redisson/transaction/operation/TouchOperation.java@lockName : String,redisson/src/main/java/org/redisson/transaction/operation/TouchOperation.java@transactionId : String,"[BlameRes(sha1='9cf5c91c015484dc784d0471ddcf48f0244c631a', oline='10', file_name='redisson/src/main/java/org/redisson/transaction/operation/TouchOperation.java')]",G,not expli
redisson,5,"('fcce0cddeda2d1af959587c70a7d1557abb152d9', 'a5a3a3edfec7fa8ba79cd6a24942bb50a7bd5e57', '996c08c75afb247e74eadee7f2c47d3fab329b20', '2eec67a29bcec712a8fe2c9fa45e87fe5e0f2ce8', '8d62201fd039211bdc90d0bf1f30e98929a3b5ee')",Pull Up Method,redisson/src/main/java/org/redisson/reactive/RedissonListMultimapReactive.java@public size() : Publisher<Integer>,redisson/src/main/java/org/redisson/reactive/RedissonBaseMultimapReactive.java@public size() : Publisher<Integer>,"[BlameRes(sha1='18d348112da3e2668e904ada4f71c9ceb649392a', oline='40', file_name='redisson/src/main/java/org/redisson/reactive/RedissonListMultimapReactive.java')]",G,explicit: C1
