Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
helios,3,"('9395f16b731d33bdfacaef64e0d8397c8f4f58eb', 'cede1cfa99adefde799865da9d55f1b3fad76525', '243c5dc3693032661eebde00e3b640e30bda9f5b')",Add Parameter,"helios-client/src/main/java/com/spotify/helios/client/AuthenticatingHttpConnector.java@private handleHttps(connection HttpURLConnection, hostname String, identity Identity) : void",helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@hostnameVerifierProvider : HostnameVerifierProvider,"[BlameRes(sha1='47367c54d4e603ee123fc7f8268832d3b350d25a', oline='122', file_name='helios-client/src/main/java/com/spotify/helios/client/AuthenticatingHttpConnector.java')]",G
helios,3,"('9395f16b731d33bdfacaef64e0d8397c8f4f58eb', 'cede1cfa99adefde799865da9d55f1b3fad76525', '243c5dc3693032661eebde00e3b640e30bda9f5b')",Add Parameter,"helios-client/src/main/java/com/spotify/helios/client/AuthenticatingHttpConnector.java@private handleHttps(connection HttpURLConnection, hostname String, identity Identity) : void",helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@extraHttpsHandler : HttpsHandler,"[BlameRes(sha1='47367c54d4e603ee123fc7f8268832d3b350d25a', oline='122', file_name='helios-client/src/main/java/com/spotify/helios/client/AuthenticatingHttpConnector.java')]",
helios,3,"('9395f16b731d33bdfacaef64e0d8397c8f4f58eb', 'cede1cfa99adefde799865da9d55f1b3fad76525', '243c5dc3693032661eebde00e3b640e30bda9f5b')",Add Method Modifier,"helios-client/src/main/java/com/spotify/helios/client/AuthenticatingHttpConnector.java@private handleHttps(connection HttpURLConnection, hostname String, identity Identity) : void","helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@private handleHttps(connection HttpURLConnection, hostname String, hostnameVerifierProvider HostnameVerifierProvider, extraHttpsHandler HttpsHandler) : void","[BlameRes(sha1='47367c54d4e603ee123fc7f8268832d3b350d25a', oline='122', file_name='helios-client/src/main/java/com/spotify/helios/client/AuthenticatingHttpConnector.java')]",
helios,3,"('a54f2417130d3601cb03eb3828ffd18f74fb696e', '5ac5d1d3d2ba6e114d171b2435cc4cc972bfb63f', '917eb06b99bb85f55833dd35cb5187802f85110d')",Rename Variable,helios-client/src/main/java/com/spotify/helios/client/DefaultRequestDispatcher.java@ipEndpoint : URI,helios-client/src/main/java/com/spotify/helios/client/DefaultRequestDispatcher.java@endpointUri : URI,"[BlameRes(sha1='8d38927f3621cebf232805bd74b25ea79203814a', oline='194', file_name='helios-client/src/main/java/com/spotify/helios/client/DefaultRequestDispatcher.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Extract Class,helios-services/src/main/java/com/spotify/helios/agent/FlapController.java@com.spotify.helios.agent.FlapController,helios-services/src/main/java/com/spotify/helios/agent/FlapController.java@com.spotify.helios.agent.FlapController,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='19', file_name='helios-services/src/main/java/com/spotify/helios/agent/FlapController.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Extract Class,helios-services/src/main/java/com/spotify/helios/agent/Supervisor.java@com.spotify.helios.agent.Supervisor,helios-services/src/main/java/com/spotify/helios/agent/Supervisor.java@com.spotify.helios.agent.Supervisor,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='39', file_name='helios-services/src/main/java/com/spotify/helios/agent/Supervisor.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Move Attribute,helios-services/src/main/java/com/spotify/helios/agent/FlapController.java@private jobId : JobId,helios-services/src/main/java/com/spotify/helios/agent/TaskMonitor.java@private jobId : JobId,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='115', file_name='helios-services/src/main/java/com/spotify/helios/agent/FlapController.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Move Attribute,helios-services/src/test/java/com/spotify/helios/agent/FlapControllerTest.java@private JOB_ID : JobId,helios-services/src/test/java/com/spotify/helios/agent/TaskMonitorTest.java@package JOB_ID : JobId,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='59', file_name='helios-services/src/test/java/com/spotify/helios/agent/FlapControllerTest.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Add Attribute Modifier,helios-services/src/main/java/com/spotify/helios/agent/FlapController.java@private jobId : JobId,helios-services/src/main/java/com/spotify/helios/agent/TaskMonitor.java@private jobId : JobId,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='115', file_name='helios-services/src/main/java/com/spotify/helios/agent/FlapController.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Change Attribute Access Modifier,helios-services/src/main/java/com/spotify/helios/agent/TaskRunnerFactory.java@private flapController : FlapController,helios-services/src/test/java/com/spotify/helios/agent/TaskMonitorTest.java@package flapController : FlapController,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='70', file_name='helios-services/src/main/java/com/spotify/helios/agent/TaskRunnerFactory.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Change Attribute Access Modifier,helios-services/src/main/java/com/spotify/helios/agent/TaskRunnerFactory.java@private flapController : FlapController,helios-services/src/test/java/com/spotify/helios/agent/TaskMonitorTest.java@package flapController : FlapController,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='22', file_name='helios-services/src/main/java/com/spotify/helios/agent/TaskRunnerFactory.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Add Attribute Annotation,helios-services/src/main/java/com/spotify/helios/agent/TaskRunnerFactory.java@private flapController : FlapController,helios-services/src/test/java/com/spotify/helios/agent/TaskMonitorTest.java@@Mock,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='70', file_name='helios-services/src/main/java/com/spotify/helios/agent/TaskRunnerFactory.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Add Attribute Annotation,helios-services/src/main/java/com/spotify/helios/agent/TaskRunnerFactory.java@private flapController : FlapController,helios-services/src/test/java/com/spotify/helios/agent/TaskMonitorTest.java@@Mock,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='22', file_name='helios-services/src/main/java/com/spotify/helios/agent/TaskRunnerFactory.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Remove Attribute Modifier,helios-services/src/main/java/com/spotify/helios/agent/TaskRunnerFactory.java@private flapController : FlapController,helios-services/src/test/java/com/spotify/helios/agent/TaskMonitorTest.java@package flapController : FlapController,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='22', file_name='helios-services/src/main/java/com/spotify/helios/agent/TaskRunnerFactory.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Change Attribute Access Modifier,helios-services/src/test/java/com/spotify/helios/agent/FlapControllerTest.java@private JOB_ID : JobId,helios-services/src/test/java/com/spotify/helios/agent/TaskMonitorTest.java@package JOB_ID : JobId,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='59', file_name='helios-services/src/test/java/com/spotify/helios/agent/FlapControllerTest.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Move Attribute,helios-services/src/main/java/com/spotify/helios/agent/FlapController.java@private log : Logger,helios-services/src/main/java/com/spotify/helios/agent/TaskMonitor.java@private log : Logger,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='20', file_name='helios-services/src/main/java/com/spotify/helios/agent/FlapController.java')]",
helios,3,"('e247c717f8af7238875a9aefd9cfad53e5b111b1', 'cb68343d14d68fe26283dab1d6e49bd900b70442', '6f00f813309932ee8cdbe9be427d4c2c44a42eac')",Move Attribute,helios-services/src/main/java/com/spotify/helios/agent/FlapController.java@private jobId : JobId,helios-services/src/main/java/com/spotify/helios/agent/TaskMonitor.java@private jobId : JobId,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='27', file_name='helios-services/src/main/java/com/spotify/helios/agent/FlapController.java')]",
helios,3,"('c9f09f6a73e00d26acac315c95375834870d4346', '06b5288ad9b5fd2a528ba1cce445c45ecefe2728', '4793472309272d269924de4b53c47139e199778e')",Extract Superclass,helios-services/src/main/java/com/spotify/helios/master/DeadAgentReaper.java@com.spotify.helios.master.DeadAgentReaper,helios-services/src/main/java/com/spotify/helios/master/reaper/DeadAgentReaper.java@com.spotify.helios.master.reaper.DeadAgentReaper,"[BlameRes(sha1='0a4051f99ad31a06f6ed2039dc5b0a95646018df', oline='21', file_name='helios-services/src/main/java/com/spotify/helios/master/DeadAgentReaper.java')]",
helios,3,"('c9f09f6a73e00d26acac315c95375834870d4346', '06b5288ad9b5fd2a528ba1cce445c45ecefe2728', '4793472309272d269924de4b53c47139e199778e')",Pull Up Method,"helios-services/src/main/java/com/spotify/helios/master/OldJobReaper.java@protected schedule(runnable Runnable, executorService ScheduledExecutorService) : ScheduledFuture<?>","helios-services/src/main/java/com/spotify/helios/master/reaper/RateLimitedService.java@protected schedule(runnable Runnable, executorService ScheduledExecutorService) : ScheduledFuture<?>","[BlameRes(sha1='8e30f3aa7742247763fdd8df838cb783a06138ed', oline='87', file_name='helios-services/src/main/java/com/spotify/helios/master/OldJobReaper.java')]",
helios,3,"('6a4ca6ae861b709089ed3aefab8152d1f3967e62', 'ab78d6365b29ce799b9ab90047d86bdd3af2445d', '0d07c745ab0bbcba929b71ca30fa205a26564480')",Remove Parameter,helios-client/src/main/java/com/spotify/helios/client/DefaultRequestDispatcher.java@agentProxy : AgentProxy,"helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@private connect0(ipUri URI, method String, entity byte[], headers Map<String,List<String>>, hostname String, identity Identity) : HttpURLConnection","[BlameRes(sha1='56c08ab1ed04d501b3c754995a652364ae9551ec', oline='241', file_name='helios-client/src/main/java/com/spotify/helios/client/DefaultRequestDispatcher.java')]",
helios,3,"('7407956fd8332769242c216e17075cbd1b5c1cb6', '34616bfe8ae54b898ac4fe40f458beb635383650', 'a48a15e034b337d9d9fc71ae13617843ad18abc8')",Extract Method,"helios-services/src/main/java/com/spotify/helios/rollingupdate/RollingUpdateOpFactory.java@public error(e Exception, host String) : RollingUpdateOp","helios-services/src/main/java/com/spotify/helios/rollingupdate/RollingUpdateOpFactory.java@public error(msg String, host String, errorCode RollingUpdateError) : RollingUpdateOp","[BlameRes(sha1='0e6ae99c79a4111d16d4210cdd8d96d0322064ce', oline='97', file_name='helios-services/src/main/java/com/spotify/helios/rollingupdate/RollingUpdateOpFactory.java')]",
helios,3,"('1e1d9bbbd6273da86b7e4a9b1787a40369dd9527', '851c0d0a5fbdcf978c27cb2375cae4647e3e20d1', 'b42f3d65264419a72201112e13688d443a93b197')",Extract Variable,helios-services/src/test/java/com/spotify/helios/master/DeploymentGroupTest.java@,helios-services/src/test/java/com/spotify/helios/master/DeploymentGroupTest.java@oldHost : String,"[BlameRes(sha1='831118c91b9a65c010eb8ccdce2b243dd5e68185', oline='116', file_name='helios-services/src/test/java/com/spotify/helios/master/DeploymentGroupTest.java')]",
helios,3,"('200589ead4c05c77e7b14a4c6f10f88de11aa9a4', '02c9ff0336c109d2f714d55a00e668bd510cc8ee', '4b30fa73a50bc39e9b724859826f787e625f1b14')",Extract Class,helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java@com.spotify.helios.servicescommon.ZooKeeperAclProviders,helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java@com.spotify.helios.servicescommon.ZooKeeperAclProviders,"[BlameRes(sha1='cda1c1472da04a33fd3cc34dab3a11fd40a94639', oline='15', file_name='helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java')]",
helios,3,"('200589ead4c05c77e7b14a4c6f10f88de11aa9a4', '02c9ff0336c109d2f714d55a00e668bd510cc8ee', '4b30fa73a50bc39e9b724859826f787e625f1b14')",Move Attribute,helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java@public AGENT_USER : String,helios-services/src/test/java/com/spotify/helios/servicescommon/ZooKeeperAclProvidersTest.java@private AGENT_USER : String,"[BlameRes(sha1='cda1c1472da04a33fd3cc34dab3a11fd40a94639', oline='20', file_name='helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java')]",
helios,3,"('200589ead4c05c77e7b14a4c6f10f88de11aa9a4', '02c9ff0336c109d2f714d55a00e668bd510cc8ee', '4b30fa73a50bc39e9b724859826f787e625f1b14')",Change Attribute Access Modifier,helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java@public AGENT_USER : String,helios-services/src/test/java/com/spotify/helios/servicescommon/ZooKeeperAclProvidersTest.java@private AGENT_USER : String,"[BlameRes(sha1='cda1c1472da04a33fd3cc34dab3a11fd40a94639', oline='20', file_name='helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java')]",
helios,3,"('200589ead4c05c77e7b14a4c6f10f88de11aa9a4', '02c9ff0336c109d2f714d55a00e668bd510cc8ee', '4b30fa73a50bc39e9b724859826f787e625f1b14')",Move Attribute,helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java@public MASTER_USER : String,helios-services/src/test/java/com/spotify/helios/servicescommon/ZooKeeperAclProvidersTest.java@private MASTER_USER : String,"[BlameRes(sha1='cda1c1472da04a33fd3cc34dab3a11fd40a94639', oline='19', file_name='helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java')]",
helios,3,"('200589ead4c05c77e7b14a4c6f10f88de11aa9a4', '02c9ff0336c109d2f714d55a00e668bd510cc8ee', '4b30fa73a50bc39e9b724859826f787e625f1b14')",Change Attribute Access Modifier,helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java@public MASTER_USER : String,helios-services/src/test/java/com/spotify/helios/servicescommon/ZooKeeperAclProvidersTest.java@private MASTER_USER : String,"[BlameRes(sha1='cda1c1472da04a33fd3cc34dab3a11fd40a94639', oline='19', file_name='helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProviders.java')]",
helios,3,"('05a3184d3cf3485cde4d49751c4ed73a451ea0ac', 'a54f2417130d3601cb03eb3828ffd18f74fb696e', '5ac5d1d3d2ba6e114d171b2435cc4cc972bfb63f')",Extract Class,helios-client/src/main/java/com/spotify/helios/client/DefaultRequestDispatcher.java@com.spotify.helios.client.DefaultRequestDispatcher,helios-client/src/main/java/com/spotify/helios/client/DefaultRequestDispatcher.java@com.spotify.helios.client.DefaultRequestDispatcher,"[BlameRes(sha1='6d9764de8a56850330346d65a460a223bb89d7e1', oline='49', file_name='helios-client/src/main/java/com/spotify/helios/client/DefaultRequestDispatcher.java')]",
helios,3,"('45e0f38a6ddb36edca2098c15f6b3d2033223f20', '1425e10921c628b88249f97ed5ba029236186622', 'a3ac999d75786d222955268eaf77b1b156922bcd')",Move And Rename Class,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@com.spotify.helios.auth.basic.BasicServerAuthenticationTest,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@com.spotify.helios.auth.AuthInjectableProviderTest,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='33', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,3,"('45e0f38a6ddb36edca2098c15f6b3d2033223f20', '1425e10921c628b88249f97ed5ba029236186622', 'a3ac999d75786d222955268eaf77b1b156922bcd')",Rename Method,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@public canAuthenticate() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@public successfulAuthentication() : void,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='58', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,3,"('45e0f38a6ddb36edca2098c15f6b3d2033223f20', '1425e10921c628b88249f97ed5ba029236186622', 'a3ac999d75786d222955268eaf77b1b156922bcd')",Add Parameter,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@private invokeAuthentication() : Object,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@provider : AuthInjectableProvider<String>,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='45', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,3,"('45e0f38a6ddb36edca2098c15f6b3d2033223f20', '1425e10921c628b88249f97ed5ba029236186622', 'a3ac999d75786d222955268eaf77b1b156922bcd')",Rename Variable,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@value : Object,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@result : Object,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='65', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,3,"('45e0f38a6ddb36edca2098c15f6b3d2033223f20', '1425e10921c628b88249f97ed5ba029236186622', 'a3ac999d75786d222955268eaf77b1b156922bcd')",Rename Attribute,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@requestContext : HttpRequestContext,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@httpHeaders : HttpRequestContext,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='39', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,3,"('45e0f38a6ddb36edca2098c15f6b3d2033223f20', '1425e10921c628b88249f97ed5ba029236186622', 'a3ac999d75786d222955268eaf77b1b156922bcd')",Move Attribute,helios-crtauth/src/main/java/com/spotify/helios/auth/crt/CrtAuthProvider.java@private authenticator : CrtTokenAuthenticator,helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtTokenAuthenticatorTest.java@private authenticator : CrtTokenAuthenticator,"[BlameRes(sha1='39d6ac77977f8074d510586ec5c05be3502b76e9', oline='49', file_name='helios-crtauth/src/main/java/com/spotify/helios/auth/crt/CrtAuthProvider.java')]",
helios,3,"('45e0f38a6ddb36edca2098c15f6b3d2033223f20', '1425e10921c628b88249f97ed5ba029236186622', 'a3ac999d75786d222955268eaf77b1b156922bcd')",Move Attribute,helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java@private authenticator : CrtTokenAuthenticator,helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtTokenAuthenticatorTest.java@private authenticator : CrtTokenAuthenticator,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='11', file_name='helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java')]",
helios,3,"('974eb5a31ac6e72c8cf64e5bc4bc6859f46173fc', 'c43db59bf106b6eb9d2768081449ad59db19c900', '88167b375312d6ebae5310c5c6d9ebbe5448b05f')",Extract And Move Method,helios-system-tests/src/main/java/com/spotify/helios/system/AgentRestartTest.java@public test() : void,helios-system-tests/src/main/java/com/spotify/helios/system/SystemTestBase.java@protected getNewDockerClient() : DockerClient,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='37', file_name='helios-system-tests/src/main/java/com/spotify/helios/system/AgentRestartTest.java')]",
helios,3,"('974eb5a31ac6e72c8cf64e5bc4bc6859f46173fc', 'c43db59bf106b6eb9d2768081449ad59db19c900', '88167b375312d6ebae5310c5c6d9ebbe5448b05f')",Extract And Move Method,helios-system-tests/src/main/java/com/spotify/helios/system/AgentZooKeeperDownTolerationTest.java@public test() : void,helios-system-tests/src/main/java/com/spotify/helios/system/SystemTestBase.java@protected getNewDockerClient() : DockerClient,"[BlameRes(sha1='cf39c89e110d47551cc6a0edac141108a99eaaa0', oline='35', file_name='helios-system-tests/src/main/java/com/spotify/helios/system/AgentZooKeeperDownTolerationTest.java')]",
helios,3,"('974eb5a31ac6e72c8cf64e5bc4bc6859f46173fc', 'c43db59bf106b6eb9d2768081449ad59db19c900', '88167b375312d6ebae5310c5c6d9ebbe5448b05f')",Extract And Move Method,helios-system-tests/src/main/java/com/spotify/helios/system/TerminationTest.java@public setup() : void,helios-system-tests/src/main/java/com/spotify/helios/system/SystemTestBase.java@protected getNewDockerClient() : DockerClient,"[BlameRes(sha1='2800c82838af4884a8a9eb6b713114adc360efb5', oline='30', file_name='helios-system-tests/src/main/java/com/spotify/helios/system/TerminationTest.java')]",
helios,3,"('53cb164bcd9b09c7ab5c3c339547b8b51f46f950', '7132dac25b7f2168108453866e2f7a5f7df55d5e', '845812957b69e4a7de0f616607d3893ef0ce1b7e')",Parameterize Attribute,helios-system-tests/src/main/java/com/spotify/helios/system/VolumeTest.java@externalPort : int,helios-system-tests/src/main/java/com/spotify/helios/system/VolumeTest.java@port : int,"[BlameRes(sha1='42628a224235c3f5811762b0e81d4e9445271635', oline='32', file_name='helios-system-tests/src/main/java/com/spotify/helios/system/VolumeTest.java')]",
helios,4,"('200589ead4c05c77e7b14a4c6f10f88de11aa9a4', '02c9ff0336c109d2f714d55a00e668bd510cc8ee', '4b30fa73a50bc39e9b724859826f787e625f1b14', 'cda1c1472da04a33fd3cc34dab3a11fd40a94639')",Change Attribute Access Modifier,helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProvider.java@public AGENT_USER : String,helios-services/src/test/java/com/spotify/helios/servicescommon/ZooKeeperAclProvidersTest.java@private AGENT_USER : String,"[BlameRes(sha1='4c1cf94922f6aabd68d2537e10b0d5213371f9d9', oline='29', file_name='helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProvider.java')]",
helios,4,"('200589ead4c05c77e7b14a4c6f10f88de11aa9a4', '02c9ff0336c109d2f714d55a00e668bd510cc8ee', '4b30fa73a50bc39e9b724859826f787e625f1b14', 'cda1c1472da04a33fd3cc34dab3a11fd40a94639')",Change Attribute Access Modifier,helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProvider.java@public MASTER_USER : String,helios-services/src/test/java/com/spotify/helios/servicescommon/ZooKeeperAclProvidersTest.java@private MASTER_USER : String,"[BlameRes(sha1='4c1cf94922f6aabd68d2537e10b0d5213371f9d9', oline='28', file_name='helios-services/src/main/java/com/spotify/helios/servicescommon/ZooKeeperAclProvider.java')]",
helios,4,"('47367c54d4e603ee123fc7f8268832d3b350d25a', '17812b70f64cd438195e28bf14014150214b21be', 'aaed716da9709f48fffc71d6a213372ed2f22d98', '6a4ca6ae861b709089ed3aefab8152d1f3967e62')",Change Parameter Type,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@identities : List<Identity>,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@httpTimeoutMillis : int,"[BlameRes(sha1='0d07c745ab0bbcba929b71ca30fa205a26564480', oline='54', file_name='helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java')]",C
helios,4,"('47367c54d4e603ee123fc7f8268832d3b350d25a', '17812b70f64cd438195e28bf14014150214b21be', 'aaed716da9709f48fffc71d6a213372ed2f22d98', '6a4ca6ae861b709089ed3aefab8152d1f3967e62')",Rename Parameter,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@identities : List<Identity>,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@httpTimeoutMillis : int,"[BlameRes(sha1='0d07c745ab0bbcba929b71ca30fa205a26564480', oline='54', file_name='helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java')]",
helios,4,"('b5a777a81d7d439738e3f7c4fce781bf2e9f8d89', 'a4937e422ed4324473c4f0c7e64d04642fec285d', '021d54ea14369e4dcca521f99ce355e84c334229', '9395f16b731d33bdfacaef64e0d8397c8f4f58eb')",Move And Rename Class,helios-client/src/main/java/com/spotify/helios/client/AuthenticatingHttpConnector.java@com.spotify.helios.client.AuthenticatingHttpConnector.AuthenticatingHttpsHandler,helios-client/src/main/java/com/spotify/helios/client/HttpsHandlers.java@com.spotify.helios.client.HttpsHandlers.SshAgentHttpsHandler,"[BlameRes(sha1='cede1cfa99adefde799865da9d55f1b3fad76525', oline='155', file_name='helios-client/src/main/java/com/spotify/helios/client/AuthenticatingHttpConnector.java')]",
helios,4,"('cede1cfa99adefde799865da9d55f1b3fad76525', '243c5dc3693032661eebde00e3b640e30bda9f5b', 'b1f33363dec7db48bb9220d9ef8cff20ea3b426b', '47367c54d4e603ee123fc7f8268832d3b350d25a')",Rename Attribute,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@user : String,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@httpsHandler : HttpsHandler,"[BlameRes(sha1='0d07c745ab0bbcba929b71ca30fa205a26564480', oline='48', file_name='helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java')]",
helios,4,"('cede1cfa99adefde799865da9d55f1b3fad76525', '243c5dc3693032661eebde00e3b640e30bda9f5b', 'b1f33363dec7db48bb9220d9ef8cff20ea3b426b', '47367c54d4e603ee123fc7f8268832d3b350d25a')",Change Attribute Type,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@user : String,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@httpsHandler : HttpsHandler,"[BlameRes(sha1='0d07c745ab0bbcba929b71ca30fa205a26564480', oline='48', file_name='helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java')]",
