redisson
Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause,
redisson,2,"('993c14c18b1647c8b8f4145469eefa8eaff1beaa', 'ccb6f60bb4fb1fa5893896547d5e900bf807eadf')",Rename Parameter,src/main/java/org/redisson/liveobject/RLiveObject.java@LiveObjectId : Object,src/main/java/org/redisson/liveobject/RLiveObject.java@liveObjectId : Object,"[BlameRes(sha1='c4fd097ba21b074644edfc5c6fefb006f05f733f', oline='13', file_name='src/main/java/org/redisson/liveobject/RLiveObject.java')]",,
redisson,2,"('93f6558fbec042ec24bdc8f458f46cf35362ac54', '6c23bb8c60c3bd6ceaf60beb6842c792260ee1d5')",Add Parameter,"src/main/java/org/redisson/core/RemoteInvocationOptions.java@private RemoteInvocationOptions(ackTimeoutInMillis Long, executionTimeoutInMillis Long)",src/main/java/org/redisson/core/RemoteInvocationOptions.java@copy : RemoteInvocationOptions,"[BlameRes(sha1='5aae2e7ab5bf871c7f2040744085d4b258bfa891', oline='10', file_name='src/main/java/org/redisson/core/RemoteInvocationOptions.java')]",,
redisson,2,"('93f6558fbec042ec24bdc8f458f46cf35362ac54', '6c23bb8c60c3bd6ceaf60beb6842c792260ee1d5')",Remove Parameter,src/main/java/org/redisson/core/RemoteInvocationOptions.java@ackTimeoutInMillis : Long,src/main/java/org/redisson/core/RemoteInvocationOptions.java@public RemoteInvocationOptions(copy RemoteInvocationOptions),"[BlameRes(sha1='5aae2e7ab5bf871c7f2040744085d4b258bfa891', oline='10', file_name='src/main/java/org/redisson/core/RemoteInvocationOptions.java')]",,
redisson,2,"('93f6558fbec042ec24bdc8f458f46cf35362ac54', '6c23bb8c60c3bd6ceaf60beb6842c792260ee1d5')",Remove Parameter,src/main/java/org/redisson/core/RemoteInvocationOptions.java@executionTimeoutInMillis : Long,src/main/java/org/redisson/core/RemoteInvocationOptions.java@public RemoteInvocationOptions(copy RemoteInvocationOptions),"[BlameRes(sha1='5aae2e7ab5bf871c7f2040744085d4b258bfa891', oline='10', file_name='src/main/java/org/redisson/core/RemoteInvocationOptions.java')]",,
redisson,2,"('93f6558fbec042ec24bdc8f458f46cf35362ac54', '6c23bb8c60c3bd6ceaf60beb6842c792260ee1d5')",Change Method Access Modifier,"src/main/java/org/redisson/core/RemoteInvocationOptions.java@private RemoteInvocationOptions(ackTimeoutInMillis Long, executionTimeoutInMillis Long)",src/main/java/org/redisson/core/RemoteInvocationOptions.java@public RemoteInvocationOptions(copy RemoteInvocationOptions),"[BlameRes(sha1='5aae2e7ab5bf871c7f2040744085d4b258bfa891', oline='10', file_name='src/main/java/org/redisson/core/RemoteInvocationOptions.java')]",,
redisson,2,"('80877dc86125654533a72d3b1d61fe2dd31e6b44', '2fdb11038ca64812bddbbea8d2ee6ab2d46581e7')",Change Variable Type,src/main/java/org/redisson/connection/MasterSlaveEntry.java@conns : Collection<RedisPubSubConnection>,src/main/java/org/redisson/connection/MasterSlaveEntry.java@entry : ClientConnectionsEntry,"[BlameRes(sha1='678bf0f3407c378d659e0b180740e3993dd1cce2', oline='64', file_name='src/main/java/org/redisson/connection/MasterSlaveEntry.java')]",,
redisson,2,"('80877dc86125654533a72d3b1d61fe2dd31e6b44', '2fdb11038ca64812bddbbea8d2ee6ab2d46581e7')",Rename Variable,src/main/java/org/redisson/connection/MasterSlaveEntry.java@conns : Collection<RedisPubSubConnection>,src/main/java/org/redisson/connection/MasterSlaveEntry.java@entry : ClientConnectionsEntry,"[BlameRes(sha1='678bf0f3407c378d659e0b180740e3993dd1cce2', oline='64', file_name='src/main/java/org/redisson/connection/MasterSlaveEntry.java')]",,
redisson,2,"('cebe3d02936e053e357a6ebf022c83a717e43170', '9608813c5215ebff6bf3352f5ac2dc0e212ba212')",Push Down Method,src/main/java/org/redisson/misc/ConnectionPool.java@protected getMinimumIdleSize(entry ClientConnectionsEntry) : int,src/main/java/org/redisson/connection/pool/SlaveConnectionPool.java@protected getMinimumIdleSize(entry ClientConnectionsEntry) : int,"[BlameRes(sha1='ecb7477fa63eaf507e7c7a2b174ee0fd77b65b9a', oline='88', file_name='src/main/java/org/redisson/misc/ConnectionPool.java')]",,
redisson,2,"('ef773b03a84e008e703639631cdde558439a7224', '68e44e6e6058737cd7e0d99bcb0c362a79294eaf')",Rename Attribute,src/main/java/org/redisson/RedissonCache.java@EVAL_CONTAINS : RedisCommand<Boolean>,src/main/java/org/redisson/RedissonCache.java@EVAL_CONTAINS_KEY : RedisCommand<List<Object>>,"[BlameRes(sha1='8cb881b81bbe59833f8c6b93d3270b1be276f5da', oline='39', file_name='src/main/java/org/redisson/RedissonCache.java')]",,
redisson,2,"('2ead52824cceea70df49da1b5bc2127330848c55', '417bb3f02f7da12ecae5c5a55b48a5fa1cc9405d')",Pull Up Method,src/main/java/org/redisson/core/RBitSet.java@public getAsync(bitIndex int) : Future<Boolean>,src/main/java/org/redisson/core/RBitSetAsync.java@public getAsync(bitIndex int) : Future<Boolean>,"[BlameRes(sha1='57d1cb9e49be16d65f689c28bf35dd21f5ec5ad3', oline='15', file_name='src/main/java/org/redisson/core/RBitSet.java')]",,
redisson,2,"('2ead52824cceea70df49da1b5bc2127330848c55', '417bb3f02f7da12ecae5c5a55b48a5fa1cc9405d')",Pull Up Method,"src/main/java/org/redisson/core/RBitSet.java@public setAsync(bitIndex int, value boolean) : Future<Void>","src/main/java/org/redisson/core/RBitSetAsync.java@public setAsync(bitIndex int, value boolean) : Future<Void>","[BlameRes(sha1='57d1cb9e49be16d65f689c28bf35dd21f5ec5ad3', oline='21', file_name='src/main/java/org/redisson/core/RBitSet.java')]",,
redisson,2,"('8fbe896f2cf02443e5163505ab7c4d35439eaf2c', '01eb75d70b290ebd4cdce870d7a8cd922c4297b8')",Remove Parameter,src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@slot : int,"src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@public connectionWriteOp(source NodeSource, command RedisCommand<?>) : Future<RedisConnection>","[BlameRes(sha1='3cd7c36d5b166c7f2d93bff90bc26847167b2516', oline='523', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('8fbe896f2cf02443e5163505ab7c4d35439eaf2c', '01eb75d70b290ebd4cdce870d7a8cd922c4297b8')",Remove Parameter,src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@slot : int,"src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@public connectionReadOp(source NodeSource, command RedisCommand<?>) : Future<RedisConnection>","[BlameRes(sha1='3cd7c36d5b166c7f2d93bff90bc26847167b2516', oline='532', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('8fbe896f2cf02443e5163505ab7c4d35439eaf2c', '01eb75d70b290ebd4cdce870d7a8cd922c4297b8')",Remove Parameter,src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@slot : int,"src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@public connectionReadOp(source NodeSource, command RedisCommand<?>, client RedisClient) : Future<RedisConnection>","[BlameRes(sha1='3cd7c36d5b166c7f2d93bff90bc26847167b2516', oline='541', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('8fbe896f2cf02443e5163505ab7c4d35439eaf2c', '01eb75d70b290ebd4cdce870d7a8cd922c4297b8')",Remove Parameter,src/main/java/org/redisson/connection/ConnectionManager.java@slot : int,"src/main/java/org/redisson/connection/ConnectionManager.java@public connectionReadOp(source NodeSource, command RedisCommand<?>) : Future<RedisConnection>","[BlameRes(sha1='3cd7c36d5b166c7f2d93bff90bc26847167b2516', oline='44', file_name='src/main/java/org/redisson/connection/ConnectionManager.java')]",,
redisson,2,"('8fbe896f2cf02443e5163505ab7c4d35439eaf2c', '01eb75d70b290ebd4cdce870d7a8cd922c4297b8')",Remove Parameter,src/main/java/org/redisson/connection/ConnectionManager.java@slot : int,"src/main/java/org/redisson/connection/ConnectionManager.java@public connectionReadOp(source NodeSource, command RedisCommand<?>, client RedisClient) : Future<RedisConnection>","[BlameRes(sha1='3cd7c36d5b166c7f2d93bff90bc26847167b2516', oline='46', file_name='src/main/java/org/redisson/connection/ConnectionManager.java')]",,
redisson,2,"('8fbe896f2cf02443e5163505ab7c4d35439eaf2c', '01eb75d70b290ebd4cdce870d7a8cd922c4297b8')",Remove Parameter,src/main/java/org/redisson/connection/ConnectionManager.java@slot : int,"src/main/java/org/redisson/connection/ConnectionManager.java@public connectionWriteOp(source NodeSource, command RedisCommand<?>) : Future<RedisConnection>","[BlameRes(sha1='3cd7c36d5b166c7f2d93bff90bc26847167b2516', oline='48', file_name='src/main/java/org/redisson/connection/ConnectionManager.java')]",,
redisson,2,"('66d905c269f1a7f34a4a9b619f1a1345e7f61581', 'c7ba444080cfc8724c37c6dc4cf062054233933a')",Rename Method,src/test/java/org/redisson/RedissonScoredSortedSetTest.java@public testLexRangeTail() : void,src/test/java/org/redisson/RedissonScoredSortedSetTest.java@public testRemoveRangeByRank() : void,"[BlameRes(sha1='7c1da210386ed68b756680b2cb47aa5fa4cb8dc6', oline='24', file_name='src/test/java/org/redisson/RedissonScoredSortedSetTest.java')]",,
redisson,2,"('90b38e4e54b0b3a2f1bc2585f877dd9a317f9556', 'aee11ab398a3934f4e61fd2fadc258597af47baf')",Change Variable Type,src/main/java/org/redisson/connection/SentinelConnectionManager.java@addedSlaves : Set<String>,src/main/java/org/redisson/connection/SentinelConnectionManager.java@disconnectedSlaves : List<String>,"[BlameRes(sha1='04ddf43efb4e3827a397d685fbcdbd5975028a7e', oline='40', file_name='src/main/java/org/redisson/connection/SentinelConnectionManager.java')]",,
redisson,2,"('90b38e4e54b0b3a2f1bc2585f877dd9a317f9556', 'aee11ab398a3934f4e61fd2fadc258597af47baf')",Remove Variable Modifier,src/main/java/org/redisson/connection/SentinelConnectionManager.java@addedSlaves : Set<String>,src/main/java/org/redisson/connection/SentinelConnectionManager.java@disconnectedSlaves : List<String>,"[BlameRes(sha1='04ddf43efb4e3827a397d685fbcdbd5975028a7e', oline='40', file_name='src/main/java/org/redisson/connection/SentinelConnectionManager.java')]",,
redisson,2,"('90b38e4e54b0b3a2f1bc2585f877dd9a317f9556', 'aee11ab398a3934f4e61fd2fadc258597af47baf')",Rename Variable,src/main/java/org/redisson/connection/SentinelConnectionManager.java@addedSlaves : Set<String>,src/main/java/org/redisson/connection/SentinelConnectionManager.java@disconnectedSlaves : List<String>,"[BlameRes(sha1='04ddf43efb4e3827a397d685fbcdbd5975028a7e', oline='40', file_name='src/main/java/org/redisson/connection/SentinelConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Add Parameter,"src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@public evalAsync(codec Codec, evalCommandType RedisCommand<T>, script String, keys List<Object>, params Object...) : Future<R>",src/main/java/org/redisson/CommandExecutorService.java@key : String,"[BlameRes(sha1='56e5c2c22b03b753664624330aa7ecff1ca5f8b5', oline='359', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Move And Rename Method,"src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@public evalAsync(codec Codec, evalCommandType RedisCommand<T>, script String, keys List<Object>, params Object...) : Future<R>","src/main/java/org/redisson/CommandExecutorService.java@public evalWriteAsync(key String, codec Codec, evalCommandType RedisCommand<T>, script String, keys List<Object>, params Object...) : Future<R>","[BlameRes(sha1='56e5c2c22b03b753664624330aa7ecff1ca5f8b5', oline='359', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Change Parameter Type,src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@codec : Codec,src/main/java/org/redisson/CommandExecutorService.java@key : String,"[BlameRes(sha1='e2fe28f8a6e4e8b4b7789b556cde101edf8bee2f', oline='350', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Rename Parameter,src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@codec : Codec,src/main/java/org/redisson/CommandExecutorService.java@key : String,"[BlameRes(sha1='e2fe28f8a6e4e8b4b7789b556cde101edf8bee2f', oline='350', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Move Method,"src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@public write(codec Codec, command RedisCommand<T>, params Object...) : R","src/main/java/org/redisson/CommandExecutorService.java@public write(key String, command RedisCommand<T>, params Object...) : R","[BlameRes(sha1='e2fe28f8a6e4e8b4b7789b556cde101edf8bee2f', oline='350', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Add Parameter,"src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@public writeAsync(command RedisCommand<T>, params Object...) : Future<R>",src/main/java/org/redisson/CommandExecutorService.java@key : String,"[BlameRes(sha1='e2fe28f8a6e4e8b4b7789b556cde101edf8bee2f', oline='355', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Move Method,"src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@public writeAsync(command RedisCommand<T>, params Object...) : Future<R>","src/main/java/org/redisson/CommandExecutorService.java@public writeAsync(key String, command RedisCommand<T>, params Object...) : Future<R>","[BlameRes(sha1='e2fe28f8a6e4e8b4b7789b556cde101edf8bee2f', oline='355', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Change Variable Type,src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@slot : Integer,src/main/java/org/redisson/CommandExecutorService.java@slot : int,"[BlameRes(sha1='e2fe28f8a6e4e8b4b7789b556cde101edf8bee2f', oline='362', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Add Parameter,"src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@public writeAsync(codec Codec, command RedisCommand<T>, params Object...) : Future<R>",src/main/java/org/redisson/CommandExecutorService.java@key : String,"[BlameRes(sha1='e2fe28f8a6e4e8b4b7789b556cde101edf8bee2f', oline='359', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Move Method,"src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java@public writeAsync(codec Codec, command RedisCommand<T>, params Object...) : Future<R>","src/main/java/org/redisson/CommandExecutorService.java@public writeAsync(key String, codec Codec, command RedisCommand<T>, params Object...) : Future<R>","[BlameRes(sha1='e2fe28f8a6e4e8b4b7789b556cde101edf8bee2f', oline='359', file_name='src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java')]",,
redisson,2,"('cd361993686c0081b60e79426c1fa9d767dbb791', '23fe00d2ace2f4e461fd694367acf8aa3435952b')",Extract And Move Method,src/main/java/org/redisson/RedissonScript.java@public scriptExists(shaDigests String...) : List<Boolean>,src/main/java/org/redisson/RedissonObject.java@protected get(future Future<V>) : V,"[BlameRes(sha1='06f8d28a30a1ecf196290ef245a0832545ca1169', oline='93', file_name='src/main/java/org/redisson/RedissonScript.java')]",,
redisson,2,"('2df8589351c8ffc3138f8c5294dccaf831cdf32b', '0a5f784b0705c8e620564508c9849bb63dd1a9df')",Rename Parameter,src/main/java/org/redisson/core/RSet.java@value : V,src/main/java/org/redisson/core/RCollectionAsync.java@e : V,"[BlameRes(sha1='6a2f535ca4f79daeed1718d79904d256bc35b3c5', oline='9', file_name='src/main/java/org/redisson/core/RSet.java')]",,
redisson,2,"('2df8589351c8ffc3138f8c5294dccaf831cdf32b', '0a5f784b0705c8e620564508c9849bb63dd1a9df')",Pull Up Method,src/main/java/org/redisson/core/RSet.java@public addAsync(value V) : Future<Boolean>,src/main/java/org/redisson/core/RCollectionAsync.java@public addAsync(e V) : Future<Boolean>,"[BlameRes(sha1='6a2f535ca4f79daeed1718d79904d256bc35b3c5', oline='9', file_name='src/main/java/org/redisson/core/RSet.java')]",,
redisson,2,"('e272360ea46fe4f38b2ac43bbcac6905a1e7d8bf', '319893d6343b0646994a32cfb0f8d4c64860fa5b')",Rename Class,src/main/java/org/redisson/client/protocol/decoder/MapScanResultReplayDecoder2.java@org.redisson.client.protocol.decoder.MapScanResultReplayDecoder2,src/main/java/org/redisson/client/protocol/decoder/ListScanResultReplayDecoder.java@org.redisson.client.protocol.decoder.ListScanResultReplayDecoder,"[BlameRes(sha1='b5720fb3d1e9b1bb0cd131caec141102606c317a', oline='11', file_name='src/main/java/org/redisson/client/protocol/decoder/MapScanResultReplayDecoder2.java')]",,
redisson,2,"('e272360ea46fe4f38b2ac43bbcac6905a1e7d8bf', '319893d6343b0646994a32cfb0f8d4c64860fa5b')",Change Return Type,"src/main/java/org/redisson/client/protocol/decoder/MapScanResultReplayDecoder2.java@MapScanResult<Object,Object>",src/main/java/org/redisson/client/protocol/decoder/ListScanResultReplayDecoder.java@ListScanResult<Object>,"[BlameRes(sha1='b5720fb3d1e9b1bb0cd131caec141102606c317a', oline='23', file_name='src/main/java/org/redisson/client/protocol/decoder/MapScanResultReplayDecoder2.java')]",,
redisson,2,"('e879ae0ac10f039f27c16abdffdb1140d34e6020', '68254b2fa6d9d60a69808cfb346ff7e938a591ce')",Remove Parameter,src/main/java/org/redisson/client/protocol/RedisStrictCommand.java@encodeParamIndexes : int...,"src/main/java/org/redisson/client/protocol/RedisStrictCommand.java@public RedisStrictCommand(name String, replayMultiDecoder MultiDecoder<T>)","[BlameRes(sha1='d53daaa6961873e16452825daa818f7f02c9b3de', oline='5', file_name='src/main/java/org/redisson/client/protocol/RedisStrictCommand.java')]",,
redisson,2,"('e879ae0ac10f039f27c16abdffdb1140d34e6020', '68254b2fa6d9d60a69808cfb346ff7e938a591ce')",Merge Parameter,src/main/java/org/redisson/client/protocol/RedisStrictCommand.java@convertor : Convertor<T>,src/main/java/org/redisson/client/protocol/RedisStrictCommand.java@reponseDecoder : Decoder<T>,"[BlameRes(sha1='d53daaa6961873e16452825daa818f7f02c9b3de', oline='13', file_name='src/main/java/org/redisson/client/protocol/RedisStrictCommand.java')]",,
redisson,2,"('d53daaa6961873e16452825daa818f7f02c9b3de', '86e7a0cd015350a918bc1a91443db8db1153c947')",Rename Parameter,src/main/java/org/redisson/client/RedisPubSubConnection.java@encoder : Codec,src/main/java/org/redisson/client/RedisPubSubConnection.java@nextDecoder : MultiDecoder<Object>,"[BlameRes(sha1='2b795493276ea21c6d1fd63034b10abcef717d41', oline='34', file_name='src/main/java/org/redisson/client/RedisPubSubConnection.java')]",,
redisson,2,"('d53daaa6961873e16452825daa818f7f02c9b3de', '86e7a0cd015350a918bc1a91443db8db1153c947')",Replace Variable With Attribute,src/main/java/org/redisson/client/handler/RedisDecoder.java@decoder : Decoder<Object>,src/main/java/org/redisson/client/handler/RedisDecoder.java@nextDecoder : MultiDecoder<Object>,"[BlameRes(sha1='2b795493276ea21c6d1fd63034b10abcef717d41', oline='70', file_name='src/main/java/org/redisson/client/handler/RedisDecoder.java')]",,
redisson,2,"('d53daaa6961873e16452825daa818f7f02c9b3de', '86e7a0cd015350a918bc1a91443db8db1153c947')",Change Variable Type,src/main/java/org/redisson/client/handler/RedisDecoder.java@decoder : Decoder<Object>,src/main/java/org/redisson/client/handler/RedisDecoder.java@nextDecoder : MultiDecoder<Object>,"[BlameRes(sha1='2b795493276ea21c6d1fd63034b10abcef717d41', oline='70', file_name='src/main/java/org/redisson/client/handler/RedisDecoder.java')]",,
redisson,2,"('29a56cf2b9122f2f834dda1eaa1f26741bfe5acc', '62431777105e4091d7d9f48f758fd43ede71a902')",Move Attribute,src/main/java/org/redisson/client/RedisClient.java@private channel : Channel,src/main/java/org/redisson/client/RedisConnection.java@package channel : Channel,"[BlameRes(sha1='6c8999c87e145fa915a60ccafe921a586dbe6162', oline='30', file_name='src/main/java/org/redisson/client/RedisClient.java')]",,
redisson,2,"('29a56cf2b9122f2f834dda1eaa1f26741bfe5acc', '62431777105e4091d7d9f48f758fd43ede71a902')",Change Attribute Access Modifier,src/main/java/org/redisson/client/RedisClient.java@private channel : Channel,src/main/java/org/redisson/client/RedisConnection.java@package channel : Channel,"[BlameRes(sha1='6c8999c87e145fa915a60ccafe921a586dbe6162', oline='30', file_name='src/main/java/org/redisson/client/RedisClient.java')]",,
redisson,2,"('29a56cf2b9122f2f834dda1eaa1f26741bfe5acc', '62431777105e4091d7d9f48f758fd43ede71a902')",Add Attribute Modifier,src/main/java/org/redisson/client/RedisClient.java@private channel : Channel,src/main/java/org/redisson/client/RedisConnection.java@package channel : Channel,"[BlameRes(sha1='6c8999c87e145fa915a60ccafe921a586dbe6162', oline='30', file_name='src/main/java/org/redisson/client/RedisClient.java')]",,
redisson,2,"('bd05aa71979097e86bd4322bd5a56e21dccb7109', '1ac3f819e2ba58ac01bf3c87f9bc56cc829264d1')",Extract Superclass,src/main/java/org/redisson/SentinelServersConfig.java@org.redisson.SentinelServersConfig,src/main/java/org/redisson/SentinelServersConfig.java@org.redisson.SentinelServersConfig,"[BlameRes(sha1='7bd7b7f158fc2928750fdc28c07fa3082c66648a', oline='8', file_name='src/main/java/org/redisson/SentinelServersConfig.java')]",,
redisson,2,"('bde23f55d375e1790a9b52c95e08664a905fda1f', '3f40cf8ec44668a5d5d762c936105254c950e9e7')",Change Parameter Type,redisson/src/main/java/org/redisson/RedissonBaseLock.java@supplier : Supplier<RFuture<T>>,redisson/src/main/java/org/redisson/connection/ServiceManager.java@supplier : Supplier<CompletionStage<T>>,"[BlameRes(sha1='c04df23e1f192d5445fa3715f14e009ce8e5d292', oline='298', file_name='redisson/src/main/java/org/redisson/RedissonBaseLock.java')]",,
redisson,2,"('bde23f55d375e1790a9b52c95e08664a905fda1f', '3f40cf8ec44668a5d5d762c936105254c950e9e7')",Change Variable Type,redisson/src/main/java/org/redisson/RedissonBaseLock.java@future : RFuture<T>,redisson/src/main/java/org/redisson/connection/ServiceManager.java@future : CompletionStage<T>,"[BlameRes(sha1='c04df23e1f192d5445fa3715f14e009ce8e5d292', oline='307', file_name='redisson/src/main/java/org/redisson/RedissonBaseLock.java')]",,
redisson,2,"('bde23f55d375e1790a9b52c95e08664a905fda1f', '3f40cf8ec44668a5d5d762c936105254c950e9e7')",Change Parameter Type,redisson/src/main/java/org/redisson/RedissonBaseLock.java@supplier : Supplier<RFuture<T>>,redisson/src/main/java/org/redisson/connection/ServiceManager.java@supplier : Supplier<CompletionStage<T>>,"[BlameRes(sha1='c04df23e1f192d5445fa3715f14e009ce8e5d292', oline='306', file_name='redisson/src/main/java/org/redisson/RedissonBaseLock.java')]",,
redisson,2,"('c08867502a8f045e7946715bd465872c73595ff6', '5ce8cf6c8b075a466de91528980cde3fe3160127')",Rename Variable,redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java@promise : CompletableFuture<Void>,redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java@f : CompletableFuture<Void>,"[BlameRes(sha1='fcf19a1685e06b313b0be9ed9c559655585f7d4c', oline='605', file_name='redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java')]",,
redisson,2,"('c08867502a8f045e7946715bd465872c73595ff6', '5ce8cf6c8b075a466de91528980cde3fe3160127')",Rename Variable,redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java@promise : CompletableFuture<Void>,redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java@f : CompletableFuture<Void>,"[BlameRes(sha1='fcf19a1685e06b313b0be9ed9c559655585f7d4c', oline='645', file_name='redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java')]",,
redisson,2,"('dc516a50e5396b4c0536373f56dff9d2b85959aa', '9fb6fc6959ecb84e23f40ef5f1e28a94d45ed9b8')",Rename Variable,redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java@lockTimeout : Timeout,redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java@task : Timeout,"[BlameRes(sha1='27f8f3dcdd759497d7983d662578c41decbb1458', oline='205', file_name='redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java')]",,
redisson,2,"('dc516a50e5396b4c0536373f56dff9d2b85959aa', '9fb6fc6959ecb84e23f40ef5f1e28a94d45ed9b8')",Extract And Move Method,"redisson/src/main/java/org/redisson/RedissonSemaphore.java@public tryAcquireAsync(permits int, waitTime long, unit TimeUnit) : RFuture<Boolean>","redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java@public timeout(promise CompletableFuture<?>, timeout long) : void","[BlameRes(sha1='e4a82c697fcc45aabe857fc422e4b84a6924ffae', oline='286', file_name='src/main/java/org/redisson/RedissonSemaphore.java')]",,
redisson,2,"('a0177b203e82bef913b82faec8c2cc57a9a8dc22', '313b3174bb3fc1a28534101073bcdaa2d8bfc51a')",Replace Anonymous With Lambda,redisson/src/main/java/org/redisson/transaction/RedissonTransaction.java@org.redisson.transaction.RedissonTransaction.disableLocalCacheAsync.onComplete.whenComplete.onComplete.newTimeout.new TimerTask,"redisson/src/main/java/org/redisson/transaction/RedissonTransaction.java@timeout -> result.completeExceptionally(new TransactionTimeoutException(""Unable to execute transaction within "" + options.getResponseTimeout() + ""ms""))","[BlameRes(sha1='34a42b9739d506911b2dc16b99e202f255d55800', oline='496', file_name='redisson/src/main/java/org/redisson/transaction/RedissonTransaction.java')]",,
redisson,2,"('80fe875724de585142a4361b2a9fe9f4ec12c82e', '7c0541152373a9524fe8c7c6d23263bb0de8dc0b')",Move Method,redisson/src/main/java/org/redisson/RedissonBaseLock.java@public isExistsAsync() : RFuture<Boolean>,redisson/src/main/java/org/redisson/RedissonBloomFilter.java@public isExistsAsync() : RFuture<Boolean>,"[BlameRes(sha1='8631df6cc46859812109ff44ba3069c50e39a978', oline='239', file_name='redisson/src/main/java/org/redisson/RedissonBaseLock.java')]",,
redisson,2,"('61181fe90875b46471d81c1ace2bcf92bc165765', '1defb6c19e5f6e377572e29278c793b9bb7cd807')",Merge Parameter,redisson/src/main/java/org/redisson/client/handler/CommandDecoder.java@executor : ExecutorService,redisson/src/main/java/org/redisson/client/handler/CommandDecoder.java@scheme : String,"[BlameRes(sha1='b0f7af897837ef49646350f614717b22eaf38e11', oline='87', file_name='redisson/src/main/java/org/redisson/client/handler/CommandDecoder.java')]",,
redisson,2,"('61181fe90875b46471d81c1ace2bcf92bc165765', '1defb6c19e5f6e377572e29278c793b9bb7cd807')",Merge Attribute,redisson/src/main/java/org/redisson/client/handler/CommandDecoder.java@executor : ExecutorService,redisson/src/main/java/org/redisson/client/handler/CommandDecoder.java@scheme : String,"[BlameRes(sha1='b0f7af897837ef49646350f614717b22eaf38e11', oline='75', file_name='redisson/src/main/java/org/redisson/client/handler/CommandDecoder.java')]",,
